NOC,Sport,Year,Total_Athletes,Gold,Silver,Bronze,Total_Medals
SUI,Athletics,1924,27,0,2,0,2
SUI,Athletics,1928,16,0,0,0,0
SUI,Athletics,1932,4,0,0,0,0
SUI,Athletics,1936,24,0,1,0,1
SUI,Athletics,1948,24,0,1,1,2
SUI,Athletics,1952,40,0,1,0,1
SUI,Athletics,1960,27,0,0,0,0
SUI,Athletics,1964,16,0,0,0,0
SUI,Athletics,1968,26,0,0,0,0
SUI,Athletics,1972,30,0,0,0,0
SUI,Athletics,1976,8,0,0,0,0
SUI,Athletics,1980,17,0,0,0,0
SUI,Athletics,1984,17,0,1,0,1
SUI,Athletics,1988,20,0,0,1,1
SUI,Athletics,1992,16,0,0,0,0
SUI,Athletics,1996,26,0,0,0,0
SUI,Athletics,2000,15,0,0,0,0
SUI,Athletics,2004,9,0,0,0,0
SUI,Athletics,2008,7,0,0,0,0
SUI,Athletics,2012,13,0,0,0,0
SUI,Athletics,2016,17,0,0,0,0
SUI,Athletics,2020,34,0,0,0,0
SUI,Athletics,2024,46,0,0,0,0
SUI,Badminton,1992,4,0,0,0,0
SUI,Badminton,1996,4,0,0,0,0
SUI,Badminton,2008,2,0,0,0,0
SUI,Badminton,2012,1,0,0,0,0
SUI,Badminton,2016,1,0,0,0,0
SUI,Badminton,2020,1,0,0,0,0
SUI,Badminton,2024,2,0,0,0,0
SUI,Basketball,1936,8,0,0,0,0
SUI,Basketball,1948,14,0,0,0,0
SUI,Basketball,1952,14,0,0,0,0
SUI,Beach Volleyball,2000,2,0,0,0,0
SUI,Beach Volleyball,2004,6,0,0,2,2
SUI,Beach Volleyball,2008,6,0,0,0,0
SUI,Beach Volleyball,2012,6,0,0,0,0
SUI,Beach Volleyball,2016,4,0,0,0,0
SUI,Beach Volleyball,2020,6,0,0,2,2
SUI,Beach Volleyball,2024,4,0,0,2,2
SUI,Boxing,1920,1,0,0,0,0
SUI,Boxing,1924,7,0,0,0,0
SUI,Boxing,1936,8,0,0,0,0
SUI,Boxing,1948,4,0,0,0,0
SUI,Boxing,1952,6,0,0,0,0
SUI,Boxing,1960,6,0,0,0,0
SUI,Boxing,1964,2,0,0,0,0
SUI,Boxing,1968,1,0,0,0,0
SUI,Boxing,1972,3,0,0,0,0
SUI,Canoeing,1936,9,0,0,0,0
SUI,Canoeing,1948,6,0,0,0,0
SUI,Canoeing,1952,7,0,0,0,0
SUI,Canoeing,1960,7,0,0,0,0
SUI,Canoeing,1972,6,0,0,0,0
SUI,Canoeing,1980,6,0,0,0,0
SUI,Canoeing,1984,7,0,0,0,0
SUI,Canoeing,1988,1,0,0,0,0
SUI,Canoeing,1992,7,0,0,0,0
SUI,Canoeing,1996,11,0,4,0,4
SUI,Canoeing,2000,4,0,0,0,0
SUI,Canoeing,2004,5,0,0,0,0
SUI,Canoeing,2008,1,0,0,0,0
SUI,Canoeing,2012,2,0,0,0,0
SUI,Canoeing,2016,3,0,0,0,0
SUI,Cycling,1906,8,0,0,0,0
SUI,Cycling,1924,13,0,0,0,0
SUI,Cycling,1928,13,0,0,0,0
SUI,Cycling,1936,16,0,4,1,5
SUI,Cycling,1948,16,0,0,0,0
SUI,Cycling,1952,16,0,0,0,0
SUI,Cycling,1960,16,0,0,0,0
SUI,Cycling,1964,8,0,0,0,0
SUI,Cycling,1968,6,0,0,1,1
SUI,Cycling,1972,14,0,1,0,1
SUI,Cycling,1976,6,0,0,0,0
SUI,Cycling,1980,15,1,0,0,1
SUI,Cycling,1984,18,0,4,0,4
SUI,Cycling,1988,9,0,0,0,0
SUI,Cycling,1992,14,0,0,0,0
SUI,Cycling,1996,16,1,1,0,2
SUI,Cycling,2000,19,0,1,1,2
SUI,Cycling,2004,20,0,2,1,3
SUI,Cycling,2008,17,1,1,2,4
SUI,Cycling,2012,13,0,1,0,1
SUI,Cycling,2016,17,2,0,0,2
SUI,Cycling BMX Freestyle,2020,1,0,0,1,1
SUI,Cycling BMX Freestyle,2024,1,0,0,0,0
SUI,Cycling BMX Racing,2020,3,0,0,0,0
SUI,Cycling BMX Racing,2024,6,0,0,1,1
SUI,Cycling Mountain Bike,2020,6,1,2,1,4
SUI,Cycling Mountain Bike,2024,4,0,0,0,0
SUI,Cycling Road,2020,7,0,1,0,1
SUI,Cycling Road,2024,9,0,0,0,0
SUI,Cycling Track,2020,11,0,0,0,0
SUI,Cycling Track,2024,5,0,0,0,0
SUI,Equestrian,2020,17,0,0,0,0
SUI,Equestrian,2024,17,0,1,0,1
SUI,Equestrianism,1924,20,1,4,0,5
SUI,Equestrianism,1928,18,0,0,1,1
SUI,Equestrianism,1936,13,0,0,0,0
SUI,Equestrianism,1948,7,1,0,0,1
SUI,Equestrianism,1952,13,0,3,0,3
SUI,Equestrianism,1956,18,0,0,3,3
SUI,Equestrianism,1960,12,0,5,1,6
SUI,Equestrianism,1964,12,1,3,0,4
SUI,Equestrianism,1968,12,0,0,3,3
SUI,Equestrianism,1972,21,0,0,0,0
SUI,Equestrianism,1976,7,1,3,0,4
SUI,Equestrianism,1984,14,0,3,2,5
SUI,Equestrianism,1988,16,0,4,1,5
SUI,Equestrianism,1992,14,0,0,0,0
SUI,Equestrianism,1996,19,0,1,0,1
SUI,Equestrianism,2000,16,0,4,0,4
SUI,Equestrianism,2004,16,0,0,0,0
SUI,Equestrianism,2008,9,0,0,4,4
SUI,Equestrianism,2012,8,1,0,0,1
SUI,Equestrianism,2016,11,0,0,0,0
SUI,Fencing,1900,4,0,0,0,0
SUI,Fencing,1920,13,0,0,0,0
SUI,Fencing,1924,23,0,0,0,0
SUI,Fencing,1928,19,0,0,0,0
SUI,Fencing,1932,2,0,0,0,0
SUI,Fencing,1936,27,0,0,0,0
SUI,Fencing,1948,27,0,1,0,1
SUI,Fencing,1952,17,0,0,7,7
SUI,Fencing,1960,12,0,0,0,0
SUI,Fencing,1964,8,0,0,0,0
SUI,Fencing,1968,8,0,0,0,0
SUI,Fencing,1972,18,0,5,0,5
SUI,Fencing,1976,9,0,0,5,5
SUI,Fencing,1984,8,0,0,0,0
SUI,Fencing,1988,10,0,0,0,0
SUI,Fencing,1992,3,0,0,0,0
SUI,Fencing,1996,8,0,0,0,0
SUI,Fencing,2000,8,0,4,0,4
SUI,Fencing,2004,1,1,0,0,1
SUI,Fencing,2008,2,0,0,0,0
SUI,Fencing,2012,3,0,0,0,0
SUI,Fencing,2016,8,0,0,0,0
SUI,Fencing,2020,7,0,0,0,0
SUI,Fencing,2024,2,0,0,0,0
SUI,Football,1924,15,0,15,0,15
SUI,Football,1928,11,0,0,0,0
SUI,Football,2012,17,0,0,0,0
SUI,Golf,2016,2,0,0,0,0
SUI,Golf,2020,2,0,0,0,0
SUI,Golf,2024,3,0,0,0,0
SUI,Gymnastics,1896,7,1,2,0,3
SUI,Gymnastics,1900,3,0,0,0,0
SUI,Gymnastics,1904,6,1,0,1,2
SUI,Gymnastics,1924,72,2,2,10,14
SUI,Gymnastics,1928,56,12,2,2,16
SUI,Gymnastics,1932,1,0,1,0,1
SUI,Gymnastics,1936,64,1,13,2,16
SUI,Gymnastics,1948,64,3,11,2,16
SUI,Gymnastics,1952,64,2,9,3,14
SUI,Gymnastics,1960,48,0,0,0,0
SUI,Gymnastics,1964,48,0,0,0,0
SUI,Gymnastics,1968,48,0,0,0,0
SUI,Gymnastics,1972,80,0,0,0,0
SUI,Gymnastics,1976,48,0,0,0,0
SUI,Gymnastics,1984,84,0,0,0,0
SUI,Gymnastics,1988,14,0,0,0,0
SUI,Gymnastics,1992,48,0,0,0,0
SUI,Gymnastics,1996,26,1,0,0,1
SUI,Gymnastics,2000,7,0,0,0,0
SUI,Gymnastics,2004,16,0,0,0,0
SUI,Gymnastics,2008,14,0,0,0,0
SUI,Gymnastics,2012,11,0,0,0,0
SUI,Gymnastics,2016,34,0,0,1,1
SUI,Handball,1936,17,0,0,17,17
SUI,Handball,1980,14,0,0,0,0
SUI,Handball,1984,15,0,0,0,0
SUI,Handball,1996,13,0,0,0,0
SUI,Judo,1964,1,0,1,0,1
SUI,Judo,1972,6,0,0,0,0
SUI,Judo,1976,2,0,0,1,1
SUI,Judo,1980,4,1,0,0,1
SUI,Judo,1984,2,0,0,0,0
SUI,Judo,1988,2,0,0,0,0
SUI,Judo,1992,5,0,0,0,0
SUI,Judo,1996,1,0,0,0,0
SUI,Judo,2000,3,0,0,0,0
SUI,Judo,2004,2,0,0,0,0
SUI,Judo,2008,1,0,0,1,1
SUI,Judo,2012,2,0,0,0,0
SUI,Judo,2016,3,0,0,0,0
SUI,Judo,2020,2,0,0,0,0
SUI,Judo,2024,3,0,0,0,0
SUI,Modern Pentathlon,1936,3,0,0,0,0
SUI,Modern Pentathlon,1948,3,0,0,0,0
SUI,Modern Pentathlon,1952,6,0,0,0,0
SUI,Modern Pentathlon,1960,6,0,0,0,0
SUI,Modern Pentathlon,1968,1,0,0,0,0
SUI,Modern Pentathlon,1972,6,0,0,0,0
SUI,Modern Pentathlon,1976,1,0,0,0,0
SUI,Modern Pentathlon,1984,6,0,0,0,0
SUI,Modern Pentathlon,1988,6,0,0,0,0
SUI,Modern Pentathlon,1992,1,0,0,0,0
SUI,Modern Pentathlon,1996,1,0,0,0,0
SUI,Modern Pentathlon,2000,1,0,0,0,0
SUI,Modern Pentathlon,2004,1,0,0,0,0
SUI,Modern Pentathlon,2008,1,0,0,0,0
SUI,Modern Pentathlon,2024,2,0,0,0,0
SUI,Rhythmic Gymnastics,1984,2,0,0,0,0
SUI,Rowing,1920,18,5,0,3,8
SUI,Rowing,1924,16,9,0,7,16
SUI,Rowing,1928,13,3,5,0,8
SUI,Rowing,1936,26,0,5,4,9
SUI,Rowing,1948,19,0,7,0,7
SUI,Rowing,1952,13,0,5,2,7
SUI,Rowing,1960,18,0,0,2,2
SUI,Rowing,1964,8,0,0,1,1
SUI,Rowing,1968,18,0,0,5,5
SUI,Rowing,1972,17,0,2,0,2
SUI,Rowing,1976,4,0,0,0,0
SUI,Rowing,1980,10,0,0,0,0
SUI,Rowing,1984,9,0,0,0,0
SUI,Rowing,1988,7,0,2,0,2
SUI,Rowing,1992,9,0,0,0,0
SUI,Rowing,1996,11,3,0,0,3
SUI,Rowing,2000,11,0,1,0,1
SUI,Rowing,2004,6,0,0,0,0
SUI,Rowing,2008,1,0,0,0,0
SUI,Rowing,2012,8,0,0,0,0
SUI,Rowing,2016,11,4,0,0,4
SUI,Rowing,2020,9,0,0,0,0
SUI,Rowing,2024,17,0,0,2,2
SUI,Sailing,1900,9,3,3,0,6
SUI,Sailing,1924,1,0,0,0,0
SUI,Sailing,1928,1,0,0,0,0
SUI,Sailing,1936,6,0,0,0,0
SUI,Sailing,1948,9,0,0,0,0
SUI,Sailing,1952,11,0,0,0,0
SUI,Sailing,1960,11,0,0,3,3
SUI,Sailing,1964,7,0,0,0,0
SUI,Sailing,1968,6,0,3,0,3
SUI,Sailing,1972,10,0,0,0,0
SUI,Sailing,1976,6,0,0,0,0
SUI,Sailing,1980,9,0,0,0,0
SUI,Sailing,1984,9,0,0,0,0
SUI,Sailing,1988,10,0,0,0,0
SUI,Sailing,1992,10,0,0,0,0
SUI,Sailing,1996,5,0,0,0,0
SUI,Sailing,2000,8,0,0,0,0
SUI,Sailing,2004,8,0,0,0,0
SUI,Sailing,2008,9,0,0,0,0
SUI,Sailing,2012,6,0,0,0,0
SUI,Sailing,2016,9,0,0,0,0
SUI,Sailing,2020,6,0,0,0,0
SUI,Sailing,2024,7,0,0,0,0
SUI,Shooting,1896,1,0,0,0,0
SUI,Shooting,1900,36,13,1,1,15
SUI,Shooting,1906,36,8,3,1,12
SUI,Shooting,1920,42,0,0,17,17
SUI,Shooting,1924,13,0,0,1,1
SUI,Shooting,1948,11,1,1,0,2
SUI,Shooting,1952,11,0,1,0,1
SUI,Shooting,1960,12,0,1,0,1
SUI,Shooting,1964,10,0,0,0,0
SUI,Shooting,1968,11,0,0,1,1
SUI,Shooting,1972,10,0,0,0,0
SUI,Shooting,1976,5,0,0,0,0
SUI,Shooting,1984,10,0,1,0,1
SUI,Shooting,1988,16,0,0,0,0
SUI,Shooting,1992,13,0,0,0,0
SUI,Shooting,1996,11,0,0,0,0
SUI,Shooting,2000,5,0,1,0,1
SUI,Shooting,2004,10,0,0,0,0
SUI,Shooting,2008,14,0,0,0,0
SUI,Shooting,2012,12,0,0,0,0
SUI,Shooting,2016,7,0,0,1,1
SUI,Shooting,2020,4,1,0,1,2
SUI,Shooting,2024,6,1,0,1,2
SUI,Sport Climbing,2020,1,0,0,0,0
SUI,Sport Climbing,2024,1,0,0,0,0
SUI,Table Tennis,1996,1,0,0,0,0
SUI,Table Tennis,2020,1,0,0,0,0
SUI,Taekwondo,2008,1,0,0,0,0
SUI,Tennis,1920,5,0,0,0,0
SUI,Tennis,1924,8,0,0,0,0
SUI,Tennis,1988,3,0,0,0,0
SUI,Tennis,1992,8,1,0,0,1
SUI,Tennis,1996,5,0,0,0,0
SUI,Tennis,2000,5,0,0,0,0
SUI,Tennis,2004,7,0,0,0,0
SUI,Tennis,2008,8,2,0,0,2
SUI,Tennis,2012,4,0,1,0,1
SUI,Tennis,2016,3,0,2,0,2
SUI,Tennis,2020,4,1,2,0,3
SUI,Tennis,2024,2,0,0,0,0
SUI,Triathlon,2000,6,1,0,1,2
SUI,Triathlon,2004,5,0,0,1,1
SUI,Triathlon,2008,6,0,0,0,0
SUI,Triathlon,2012,4,1,0,0,1
SUI,Triathlon,2016,4,0,1,0,1
SUI,Triathlon,2020,8,0,0,0,0
SUI,Triathlon,2024,6,0,1,0,1
SUI,Weightlifting,1920,2,0,1,1,2
SUI,Weightlifting,1924,9,0,1,1,2
SUI,Weightlifting,1928,10,0,0,0,0
SUI,Weightlifting,1936,5,0,0,0,0
SUI,Weightlifting,1948,3,0,0,0,0
SUI,Weightlifting,1952,4,0,0,0,0
SUI,Weightlifting,1960,3,0,0,0,0
SUI,Weightlifting,1964,1,0,0,0,0
SUI,Weightlifting,1972,1,0,0,0,0
SUI,Weightlifting,1976,1,0,0,0,0
SUI,Weightlifting,1984,1,0,0,0,0
SUI,Wrestling,1904,1,0,0,1,1
SUI,Wrestling,1920,4,1,1,0,2
SUI,Wrestling,1924,12,2,1,2,5
SUI,Wrestling,1928,11,1,1,1,3
SUI,Wrestling,1936,13,0,0,0,0
SUI,Wrestling,1948,13,0,1,2,3
SUI,Wrestling,1952,5,0,0,0,0
SUI,Wrestling,1960,12,0,0,0,0
SUI,Wrestling,1964,4,0,0,0,0
SUI,Wrestling,1968,6,0,0,0,0
SUI,Wrestling,1972,12,0,0,0,0
SUI,Wrestling,1980,1,0,0,0,0
SUI,Wrestling,1984,2,0,0,1,1
SUI,Wrestling,1988,4,0,0,0,0
SUI,Wrestling,1992,4,0,0,0,0
SUI,Wrestling,1996,2,0,0,0,0
SUI,Wrestling,2000,4,0,0,0,0
SUI,Wrestling,2004,2,0,0,0,0
SUI,Wrestling,2008,1,0,0,0,0
SUI,Wrestling,2012,1,0,0,0,0
SUI,Wrestling,2020,1,0,0,0,0
SUR,Athletics,1968,1,0,0,0,0
SUR,Athletics,1972,2,0,0,0,0
SUR,Athletics,1976,3,0,0,0,0
SUR,Athletics,1984,3,0,0,0,0
SUR,Athletics,1988,5,0,0,0,0
SUR,Athletics,1992,3,0,0,0,0
SUR,Athletics,1996,2,0,0,0,0
SUR,Athletics,2000,2,0,0,0,0
SUR,Athletics,2004,2,0,0,0,0
SUR,Athletics,2008,2,0,0,0,0
SUR,Athletics,2012,2,0,0,0,0
SUR,Athletics,2016,2,0,0,0,0
SUR,Athletics,2024,1,0,0,0,0
SUR,Badminton,1996,1,0,0,0,0
SUR,Badminton,2012,1,0,0,0,0
SUR,Badminton,2016,1,0,0,0,0
SUR,Badminton,2020,1,0,0,0,0
SUR,Badminton,2024,1,0,0,0,0
SUR,Cycling,1988,2,0,0,0,0
SUR,Cycling,1992,1,0,0,0,0
SUR,Cycling Track,2020,2,0,0,0,0
SUR,Cycling Track,2024,2,0,0,0,0
SUR,Judo,1972,1,0,0,0,0
SUR,Judo,1976,1,0,0,0,0
SUR,Judo,1984,1,0,0,0,0
SUR,Judo,1988,1,0,0,0,0
SUR,Judo,2016,1,0,0,0,0
SVK,Archery,2016,2,0,0,0,0
SVK,Archery,2020,1,0,0,0,0
SVK,Archery,2024,1,0,0,0,0
SVK,Artistic Gymnastics,2020,5,0,0,0,0
SVK,Athletics,1996,16,0,0,0,0
SVK,Athletics,2000,19,0,0,0,0
SVK,Athletics,2004,12,0,0,0,0
SVK,Athletics,2008,18,0,0,0,0
SVK,Athletics,2012,11,0,0,0,0
SVK,Athletics,2016,16,1,0,0,1
SVK,Athletics,2020,10,0,0,0,0
SVK,Athletics,2024,10,0,0,0,0
SVK,Badminton,2008,1,0,0,0,0
SVK,Badminton,2012,1,0,0,0,0
SVK,Badminton,2020,1,0,0,0,0
SVK,Basketball,2000,12,0,0,0,0
SVK,Boxing,1996,2,0,0,0,0
SVK,Boxing,2020,1,0,0,0,0
SVK,Boxing,2024,1,0,0,0,0
SVK,Canoeing,1996,20,1,1,0,2
SVK,Canoeing,2000,24,2,1,1,4
SVK,Canoeing,2004,19,3,1,4,8
SVK,Canoeing,2008,13,4,4,0,8
SVK,Canoeing,2012,15,0,0,3,3
SVK,Canoeing,2016,15,2,5,0,7
SVK,Cycling,1996,15,0,0,0,0
SVK,Cycling,2000,9,0,0,0,0
SVK,Cycling,2004,12,0,0,0,0
SVK,Cycling,2008,5,0,0,0,0
SVK,Cycling,2012,2,0,0,0,0
SVK,Cycling,2016,2,0,0,0,0
SVK,Cycling Road,2020,3,0,0,0,0
SVK,Cycling Road,2024,3,0,0,0,0
SVK,Football,2000,18,0,0,0,0
SVK,Golf,2020,1,0,1,0,1
SVK,Gymnastics,1996,5,0,0,0,0
SVK,Gymnastics,2000,5,0,0,0,0
SVK,Gymnastics,2004,5,0,0,0,0
SVK,Gymnastics,2008,3,0,0,0,0
SVK,Gymnastics,2012,6,0,0,0,0
SVK,Gymnastics,2016,4,0,0,0,0
SVK,Judo,1996,2,0,0,0,0
SVK,Judo,2000,1,0,0,0,0
SVK,Judo,2004,2,0,1,0,1
SVK,Judo,2008,1,0,0,0,0
SVK,Judo,2012,1,0,0,0,0
SVK,Judo,2024,1,0,0,0,0
SVK,Rowing,1996,2,0,0,0,0
SVK,Rowing,2000,1,0,0,0,0
SVK,Rowing,2004,2,0,0,0,0
SVK,Sailing,1996,4,0,0,0,0
SVK,Sailing,2000,1,0,0,0,0
SVK,Sailing,2004,1,0,0,0,0
SVK,Sailing,2008,1,0,0,0,0
SVK,Sailing,2024,1,0,0,0,0
SVK,Shooting,1996,7,0,0,1,1
SVK,Shooting,2000,5,0,0,0,0
SVK,Shooting,2004,5,0,0,1,1
SVK,Shooting,2008,10,0,1,0,1
SVK,Shooting,2012,12,0,1,1,2
SVK,Shooting,2016,7,0,0,0,0
SVK,Shooting,2020,10,1,0,0,1
SVK,Shooting,2024,7,0,0,0,0
SVK,Skateboarding,2024,1,0,0,0,0
SVK,Table Tennis,1996,1,0,0,0,0
SVK,Table Tennis,2008,1,0,0,0,0
SVK,Table Tennis,2016,3,0,0,0,0
SVK,Table Tennis,2020,4,0,0,0,0
SVK,Table Tennis,2024,1,0,0,0,0
SVK,Tennis,1996,9,0,0,0,0
SVK,Tennis,2000,8,0,0,0,0
SVK,Tennis,2004,12,0,0,0,0
SVK,Tennis,2008,5,0,0,0,0
SVK,Tennis,2012,8,0,0,0,0
SVK,Tennis,2016,4,0,0,0,0
SVK,Tennis,2020,4,0,0,0,0
SVK,Tennis,2024,1,0,0,0,0
SVK,Triathlon,2008,1,0,0,0,0
SVK,Triathlon,2012,1,0,0,0,0
SVK,Triathlon,2016,1,0,0,0,0
SVK,Weightlifting,1996,3,0,0,0,0
SVK,Weightlifting,2000,1,0,0,0,0
SVK,Weightlifting,2004,3,0,0,0,0
SVK,Weightlifting,2008,1,0,0,0,0
SVK,Weightlifting,2012,1,0,0,0,0
SVK,Weightlifting,2016,1,0,0,0,0
SVK,Wrestling,1996,4,0,0,0,0
SVK,Wrestling,2000,4,0,0,0,0
SVK,Wrestling,2004,3,0,0,0,0
SVK,Wrestling,2008,2,0,0,1,1
SVK,Wrestling,2020,1,0,0,0,0
SVK,Wrestling,2024,1,0,0,0,0
SWE,Archery,1972,5,0,1,0,1
SWE,Archery,1976,4,0,0,0,0
SWE,Archery,1980,3,0,0,0,0
SWE,Archery,1984,5,0,0,0,0
SWE,Archery,1988,12,0,0,0,0
SWE,Archery,1992,6,0,0,0,0
SWE,Archery,1996,12,0,1,0,1
SWE,Archery,2000,12,0,0,0,0
SWE,Archery,2004,6,0,0,0,0
SWE,Archery,2008,1,0,0,0,0
SWE,Archery,2012,1,0,0,0,0
SWE,Archery,2016,1,0,0,0,0
SWE,Archery,2020,1,0,0,0,0
SWE,Artistic Gymnastics,2020,8,0,0,0,0
SWE,Athletics,1896,4,0,0,0,0
SWE,Athletics,1900,20,0,0,1,1
SWE,Athletics,1906,35,2,4,5,11
SWE,Athletics,1908,66,2,0,3,5
SWE,Athletics,1912,183,15,12,6,33
SWE,Athletics,1920,108,1,3,22,26
SWE,Athletics,1924,57,0,6,2,8
SWE,Athletics,1928,46,1,2,4,7
SWE,Athletics,1932,13,0,1,0,1
SWE,Athletics,1936,44,0,0,2,2
SWE,Athletics,1948,57,5,3,8,16
SWE,Athletics,1952,57,1,0,2,3
SWE,Athletics,1956,20,0,0,1,1
SWE,Athletics,1960,32,0,1,0,1
SWE,Athletics,1964,18,0,0,1,1
SWE,Athletics,1968,25,0,0,0,0
SWE,Athletics,1972,32,0,0,1,1
SWE,Athletics,1976,20,1,0,0,1
SWE,Athletics,1980,21,0,0,0,0
SWE,Athletics,1984,30,0,2,1,3
SWE,Athletics,1988,13,0,0,1,1
SWE,Athletics,1992,20,0,1,0,1
SWE,Athletics,1996,22,1,0,0,1
SWE,Athletics,2000,14,0,0,1,1
SWE,Athletics,2004,13,3,0,0,3
SWE,Athletics,2008,13,0,0,0,0
SWE,Athletics,2012,9,0,0,0,0
SWE,Athletics,2016,15,0,0,0,0
SWE,Athletics,2020,21,2,1,0,3
SWE,Athletics,2024,23,1,0,0,1
SWE,Badminton,1992,10,0,0,0,0
SWE,Badminton,1996,13,0,0,0,0
SWE,Badminton,2000,6,0,0,0,0
SWE,Badminton,2004,3,0,0,0,0
SWE,Badminton,2008,1,0,0,0,0
SWE,Badminton,2012,1,0,0,0,0
SWE,Badminton,2016,1,0,0,0,0
SWE,Badminton,2020,1,0,0,0,0
SWE,Basketball,1980,12,0,0,0,0
SWE,Beach Volleyball,1996,2,0,0,0,0
SWE,Beach Volleyball,2000,2,0,0,0,0
SWE,Beach Volleyball,2004,2,0,0,0,0
SWE,Beach Volleyball,2024,2,2,0,0,2
SWE,Boxing,1924,5,0,0,0,0
SWE,Boxing,1928,8,0,1,1,2
SWE,Boxing,1932,3,0,1,1,2
SWE,Boxing,1936,4,0,0,1,1
SWE,Boxing,1948,4,0,1,0,1
SWE,Boxing,1952,7,0,1,1,2
SWE,Boxing,1956,3,0,0,0,0
SWE,Boxing,1960,2,0,0,0,0
SWE,Boxing,1968,2,0,0,0,0
SWE,Boxing,1972,2,0,0,1,1
SWE,Boxing,1976,3,0,0,0,0
SWE,Boxing,1980,6,0,0,0,0
SWE,Boxing,1984,6,0,0,0,0
SWE,Boxing,1988,6,0,1,1,2
SWE,Boxing,1992,3,0,0,0,0
SWE,Boxing,1996,6,0,0,0,0
SWE,Boxing,2004,1,0,0,0,0
SWE,Boxing,2008,2,0,0,0,0
SWE,Boxing,2012,3,0,0,0,0
SWE,Boxing,2016,1,0,0,0,0
SWE,Boxing,2020,2,0,0,0,0
SWE,Boxing,2024,2,0,0,0,0
SWE,Canoeing,1936,9,2,0,2,4
SWE,Canoeing,1948,13,6,0,0,6
SWE,Canoeing,1952,13,1,5,0,6
SWE,Canoeing,1956,8,2,0,0,2
SWE,Canoeing,1960,9,2,0,1,3
SWE,Canoeing,1964,11,3,0,0,3
SWE,Canoeing,1968,11,0,0,0,0
SWE,Canoeing,1972,10,0,1,0,1
SWE,Canoeing,1976,16,0,0,0,0
SWE,Canoeing,1980,19,0,0,0,0
SWE,Canoeing,1984,19,3,11,0,14
SWE,Canoeing,1988,17,0,0,0,0
SWE,Canoeing,1992,19,0,4,4,8
SWE,Canoeing,1996,17,2,0,4,6
SWE,Canoeing,2000,13,0,2,0,2
SWE,Canoeing,2004,7,2,0,0,2
SWE,Canoeing,2008,5,0,0,0,0
SWE,Canoeing,2012,7,0,0,0,0
SWE,Canoeing,2016,6,0,0,0,0
SWE,Cycling,1906,4,0,0,0,0
SWE,Cycling,1908,8,0,0,0,0
SWE,Cycling,1912,24,12,0,0,12
SWE,Cycling,1920,8,1,4,0,5
SWE,Cycling,1924,8,0,0,4,4
SWE,Cycling,1928,8,0,0,5,5
SWE,Cycling,1932,7,0,0,4,4
SWE,Cycling,1936,9,0,0,0,0
SWE,Cycling,1948,8,0,0,0,0
SWE,Cycling,1952,12,0,0,0,0
SWE,Cycling,1956,8,0,0,0,0
SWE,Cycling,1960,8,0,0,0,0
SWE,Cycling,1964,8,0,0,4,4
SWE,Cycling,1968,14,0,4,1,5
SWE,Cycling,1972,8,0,0,0,0
SWE,Cycling,1976,8,1,0,0,1
SWE,Cycling,1980,8,0,0,0,0
SWE,Cycling,1984,12,0,0,0,0
SWE,Cycling,1988,10,0,0,4,4
SWE,Cycling,1992,10,0,0,0,0
SWE,Cycling,1996,8,0,0,0,0
SWE,Cycling,2000,6,0,0,0,0
SWE,Cycling,2004,11,0,0,0,0
SWE,Cycling,2008,11,0,2,0,2
SWE,Cycling,2012,8,0,0,0,0
SWE,Cycling,2016,4,1,1,0,2
SWE,Cycling Mountain Bike,2020,1,0,0,0,0
SWE,Cycling Mountain Bike,2024,1,0,0,1,1
SWE,Cycling Road,2024,2,0,0,0,0
SWE,Equestrian,2020,23,4,1,0,5
SWE,Equestrian,2024,22,0,0,0,0
SWE,Equestrianism,1912,24,10,1,1,12
SWE,Equestrianism,1920,30,9,2,5,16
SWE,Equestrianism,1924,20,5,5,0,10
SWE,Equestrianism,1928,18,0,3,4,7
SWE,Equestrianism,1932,18,0,3,2,5
SWE,Equestrianism,1936,18,0,0,3,3
SWE,Equestrianism,1948,18,0,3,2,5
SWE,Equestrianism,1952,18,8,0,0,8
SWE,Equestrianism,1956,18,5,0,0,5
SWE,Equestrianism,1960,16,0,0,0,0
SWE,Equestrianism,1964,6,0,0,0,0
SWE,Equestrianism,1972,8,0,0,4,4
SWE,Equestrianism,1976,1,0,0,0,0
SWE,Equestrianism,1984,15,0,0,3,3
SWE,Equestrianism,1988,8,0,0,0,0
SWE,Equestrianism,1992,24,0,0,0,0
SWE,Equestrianism,1996,21,0,0,0,0
SWE,Equestrianism,2000,16,0,0,0,0
SWE,Equestrianism,2004,22,0,4,0,4
SWE,Equestrianism,2008,24,0,1,0,1
SWE,Equestrianism,2012,24,0,1,0,1
SWE,Equestrianism,2016,24,0,1,0,1
SWE,Fencing,1900,1,0,0,0,0
SWE,Fencing,1906,3,0,0,0,0
SWE,Fencing,1908,11,0,0,0,0
SWE,Fencing,1912,28,0,0,0,0
SWE,Fencing,1920,16,0,0,0,0
SWE,Fencing,1924,12,0,0,1,1
SWE,Fencing,1928,12,0,0,0,0
SWE,Fencing,1932,3,0,0,0,0
SWE,Fencing,1936,22,0,6,0,6
SWE,Fencing,1948,12,0,0,6,6
SWE,Fencing,1952,18,0,6,0,6
SWE,Fencing,1956,8,0,0,0,0
SWE,Fencing,1960,13,0,0,0,0
SWE,Fencing,1964,10,0,0,0,0
